"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Romain Alessandrini","LAG","2018","2046","402","0.7612","0.8127","-20.725","-5.1555","17.1381","4.3823","0.0477"
"Eric Miller","COL","2017","2827","1030","0.7291","0.7493","-20.7988","-2.0193","22.039","8.4585","0.1009"
"Kekuta Manneh","CIN","2019","1651","270","0.7852","0.8623","-20.8108","-7.7077","14.9562","-0.9677","0.0314"
"Kekuta Manneh","VAN","2015","2568","547","0.777","0.815","-20.8148","-3.8053","17.7869","2.6482","0.0544"
"Luke Mulholland","RSL","2017","2097","862","0.7541","0.7782","-20.8187","-2.4152","20.8203","9.2355","0.0989"
"Stefan Ishizaki","LAG","2015","1725","463","0.7171","0.7621","-20.8508","-4.5034","22.1293","7.6789","0.0617"
"Luciano Acosta","DCU","2016","2225","619","0.7722","0.806","-20.9278","-3.3809","20.1959","6.9931","0.0667"
"Mauro Rosales","VAN","2015","1663","346","0.737","0.7976","-20.967","-6.0598","16.8185","5.5293","0.0477"
"Andrew Farrell","NER","2014","3067","1210","0.714","0.7314","-20.9768","-1.7336","27.0258","13.6327","0.1228"
"Jordan Hamilton","TOR","2018","936","146","0.6849","0.829","-21.0302","-14.4042","14.0223","-1.4824","0.03"
"Luis Silva","DCU","2014","1594","415","0.7807","0.8314","-21.0416","-5.0703","17.1485","4.4457","0.0408"
"Taylor Kemp","DCU","2017","2133","916","0.6878","0.7108","-21.0749","-2.3008","24.1841","12.9184","0.1299"
"Yannick Djaló","SJE","2014","1207","312","0.8077","0.8756","-21.1782","-6.7879","13.6888","0.5429","0.0536"
"Chris Wondolowski","SJE","2016","2910","481","0.763","0.8071","-21.2051","-4.4085","18.0801","2.6113","0.0486"
"Johan Blomberg","COL","2018","1779","555","0.791","0.8293","-21.2771","-3.8337","18.6317","1.5412","0.0633"
"Víctor Bernárdez","SJE","2013","2416","788","0.7183","0.7453","-21.2786","-2.7003","30.3284","16.4897","0.1162"
"Teal Bunbury","NER","2015","1928","336","0.6548","0.7182","-21.3124","-6.343","18.1533","3.9959","0.0418"
"Andreas Ivanschitz","SEA","2016","1986","610","0.782","0.8169","-21.3212","-3.4953","18.2118","3.6266","0.0524"
"Tony Tchani","CLB","2013","1443","681","0.7636","0.795","-21.3753","-3.1388","21.8619","7.9705","0.0909"
"Nicolás Lodeiro","SEA","2017","3175","1431","0.7939","0.8088","-21.4001","-1.4955","18.6186","6.8029","0.1054"
"Jared Jeffrey","DCU","2017","1750","644","0.7857","0.819","-21.417","-3.3256","21.9325","7.1475","0.0896"
"Tesho Akindele","ORL","2019","2066","316","0.7342","0.802","-21.4359","-6.7835","15.491","-0.3781","0.0377"
"Nick Rimando","RSL","2017","2688","879","0.6689","0.6934","-21.4664","-2.4421","42.041","33.9591","0.2133"
"Fabián Espíndola","DCU","2015","1440","290","0.6966","0.7706","-21.4806","-7.4071","16.8198","3.5995","0.0489"
"Bryan de la Fuente","CHV","2013","947","157","0.6624","0.7994","-21.5071","-13.6988","15.6745","2.749","0.0548"
"Carlos Rivas","ORL","2017","2119","203","0.6897","0.7956","-21.51","-10.5961","21.9624","4.8022","0.0274"
"Ola Kamara","CLB","2017","3061","295","0.739","0.8121","-21.5551","-7.3068","16.2162","-1.1781","0.0273"
"Mike Grella","NYRB","2015","2473","536","0.7836","0.8238","-21.5622","-4.0228","15.5401","2.1093","0.0458"
"Corey Ashe","HOU","2013","2794","1287","0.7949","0.8117","-21.6229","-1.6801","21.3938","8.3853","0.1165"
"Hassani Dotson","MIN","2019","1580","531","0.7495","0.7903","-21.6303","-4.0735","19.4245","5.8345","0.0682"
"Fernando Aristeguieta","PHI","2015","1354","225","0.68","0.7767","-21.7568","-9.6697","13.2982","3.3938","0.0369"
"Will Bruin","HOU","2014","2221","260","0.7462","0.8301","-21.8261","-8.3947","12.7568","2.1496","0.0301"
"Deshorn Brown","COL","2013","2317","230","0.7043","0.7995","-21.8771","-9.5118","16.8346","1.7825","0.0275"
"Luis Gil","RSL","2013","2219","601","0.787","0.8236","-21.9985","-3.6603","17.7535","4.7695","0.0507"
"Sheanon Williams","PHI","2013","3105","1253","0.7606","0.7782","-22.0375","-1.7588","22.0621","12.032","0.1134"
"Kemar Lawrence","NYRB","2018","2657","824","0.665","0.6918","-22.0732","-2.6788","20.6127","10.7285","0.095"
"Patrice Bernier","MTL","2014","1940","994","0.838","0.8603","-22.1215","-2.2255","22.4111","5.3747","0.1002"
"Bradley Wright-Phillips","NYRB","2015","3030","360","0.775","0.8366","-22.187","-6.163","13.2254","2.1687","0.0345"
"Corey Ashe","HOU","2014","2035","793","0.7806","0.8086","-22.2086","-2.8006","19.6363","7.3454","0.1097"
"Alan Gordon","LAG","2015","1116","253","0.7154","0.8032","-22.219","-8.7822","14.3007","0.1768","0.0246"
"Kevin Doyle","COL","2016","2339","387","0.7313","0.7887","-22.2199","-5.7416","16.0482","1.761","0.0473"
"Waylon Francis","CLB","2014","2265","764","0.7068","0.736","-22.2911","-2.9177","20.4035","9.8856","0.0859"
"Daniel Royer","NYRB","2017","1988","427","0.7096","0.7618","-22.301","-5.2227","15.3447","5.9948","0.0516"
"Matteo Mancosu","MTL","2017","1882","183","0.6776","0.7995","-22.3043","-12.1881","17.5202","-0.3796","0.0214"
"Jeremy Ebobisse","POR","2019","2539","331","0.716","0.7835","-22.3469","-6.7513","17.8895","3.4604","0.0299"
"Sean Johnson","CHI","2016","2139","703","0.5932","0.625","-22.3675","-3.1817","46.2365","38.7079","0.1399"
"Andrew Driver","HOU","2013","1840","418","0.7632","0.8169","-22.4833","-5.3788","18.0574","3.8731","0.046"
"Nicolás Mezquida","VAN","2015","991","224","0.7232","0.8238","-22.5207","-10.0539","17.977","4.6986","0.0382"
"Brad Knighton","VAN","2013","1073","364","0.467","0.529","-22.5556","-6.1966","55.1639","49.9729","0.1486"
"Shea Salinas","SJE","2013","2092","479","0.7432","0.7903","-22.5705","-4.712","18.0983","5.569","0.0543"
"Ramiro Corrales","SJE","2013","912","341","0.7273","0.7935","-22.5845","-6.623","20.6478","6.209","0.0872"
"Roland Lamah","FCD","2017","2251","385","0.7558","0.8146","-22.6203","-5.8754","18.9958","1.9129","0.0393"
"Dillon Serna","COL","2014","1762","330","0.7091","0.7778","-22.6708","-6.8699","21.6979","6.103","0.0345"
"Fabián Espíndola","DCU","2014","2284","486","0.6914","0.7381","-22.6959","-4.6699","17.2542","6.1459","0.0515"
"Danny Hoesen","SJE","2017","1983","308","0.7208","0.7946","-22.7358","-7.3817","20.0943","5.1922","0.0314"
"Claudio Bieler","SKC","2013","2243","309","0.7864","0.8603","-22.8312","-7.3887","17.0149","-0.4585","0.0293"
"Davy Arnaud","DCU","2015","2078","884","0.8077","0.8335","-22.832","-2.5828","23.0068","6.1379","0.1039"
"Zlatan Ibrahimovic","LAG","2018","2332","499","0.7335","0.7792","-22.833","-4.5757","18.1546","3.7505","0.0512"
"Patrick Nyarko","CHI","2013","2298","448","0.7254","0.7764","-22.8366","-5.0975","16.3959","6.7026","0.0621"
"Tally Hall","HOU","2014","2316","924","0.566","0.5909","-22.9555","-2.4844","47.8732","42.444","0.1855"
"Aleksandar Katai","CHI","2018","2619","495","0.7919","0.8383","-22.961","-4.6386","17.1637","1.2924","0.0424"
"Tim Melia","SKC","2017","2996","1053","0.7331","0.755","-22.9866","-2.183","38.9477","28.975","0.1406"
"Blas Pérez","FCD","2013","2189","375","0.7227","0.7841","-23.0461","-6.1456","14.9891","3.8796","0.049"
"Jackson","TOR","2014","1971","382","0.7042","0.7646","-23.0668","-6.0384","18.7755","7.3154","0.054"
"Luciano Acosta","DCU","2019","2362","855","0.8047","0.8317","-23.0696","-2.6982","17.9296","5.7367","0.0754"
"Luke Mulholland","RSL","2014","2123","692","0.7832","0.8167","-23.1358","-3.3433","20.0654","5.178","0.061"
"Ola Kamara","LAG","2018","2922","416","0.7644","0.82","-23.1381","-5.562","16.2001","0.7555","0.0417"
"Carlos Borja","CHV","2013","2186","748","0.7567","0.7878","-23.268","-3.1107","20.5668","7.8635","0.0876"
"Chad Barrett","SEA","2015","776","155","0.6968","0.8472","-23.3133","-15.0409","15.266","-0.2434","0.0215"
"Chris Rolfe","CHI","2013","2253","483","0.7805","0.8288","-23.3142","-4.827","15.9529","2.1136","0.052"
"Matt Lampson","CHI","2017","2329","771","0.7069","0.7373","-23.4616","-3.043","39.1972","30.3434","0.1659"
"Joel Lindpere","CHI","2013","1548","324","0.6728","0.7453","-23.4754","-7.2455","20.3807","9.1752","0.0451"
"Krisztián Németh","SKC","2015","2179","338","0.7456","0.8151","-23.487","-6.9488","16.6588","0.9057","0.0391"
"Allan Cruz","CIN","2019","1876","340","0.7324","0.8016","-23.5365","-6.9225","17.2862","3.7818","0.0489"
"Andre Shinyashiki","COL","2019","1858","331","0.7221","0.7934","-23.599","-7.1296","17.8901","4.3634","0.0448"
"Kevin Molino","ORL","2016","2497","721","0.8155","0.8483","-23.6288","-3.2772","16.573","1.6489","0.0702"
"Jack McInerney","PHI","2013","2367","363","0.7934","0.8589","-23.7821","-6.5516","16.9509","1.1468","0.0374"
"Emmanuel Ledesma","CIN","2019","1939","430","0.6953","0.7507","-23.7956","-5.5339","23.0434","6.2416","0.049"
"Sebastien Le Toux","PHI","2013","2403","518","0.7317","0.7776","-23.8142","-4.5973","17.7438","7.1054","0.0465"
"Fafa Picault","PHI","2019","2035","265","0.7208","0.8106","-23.818","-8.9879","15.2947","-0.7603","0.0275"
"Héber","NYC","2019","1725","281","0.7758","0.8607","-23.8467","-8.4864","15.8088","-0.6094","0.0347"
"Brandon Vincent","CHI","2016","2366","912","0.6601","0.6863","-23.9354","-2.6245","23.1052","11.0849","0.0977"
"Michel","FCD","2013","2478","1139","0.77","0.791","-23.9403","-2.1019","25.0951","10.5761","0.1037"
"C.J. Sapong","CHI","2019","2777","370","0.6676","0.7323","-23.9453","-6.4717","15.4915","3.2256","0.0408"
"Adam Moffat","HOU","2013","2072","965","0.8104","0.8353","-24.0425","-2.4915","22.682","5.5012","0.0953"
"Michel","FCD","2014","1950","850","0.7635","0.7918","-24.0695","-2.8317","24.5372","9.1669","0.0986"
"Troy Perkins","MTL","2013","3234","1009","0.6422","0.6662","-24.1613","-2.3946","44.8909","38.3536","0.1744"
"Luis Robles","NYRB","2014","3315","1013","0.6367","0.6606","-24.2028","-2.3892","43.1192","36.794","0.153"
"Gastón Fernández","POR","2014","1738","429","0.8042","0.8606","-24.2134","-5.6441","17.95","2.4595","0.0362"
"Roger Espinoza","SKC","2015","1591","548","0.7536","0.798","-24.2787","-4.4304","20.9167","7.2339","0.099"
"Dillon Powers","COL","2013","2646","1003","0.8106","0.8349","-24.3867","-2.4314","20.5919","4.736","0.0893"
"Fafa Picault","PHI","2017","2009","237","0.6835","0.7866","-24.421","-10.3042","16.7284","1.9865","0.0341"
"Daniel Lovitz","MTL","2019","2764","1154","0.7383","0.7595","-24.4422","-2.118","21.4747","7.3857","0.1086"
"Álvaro Saborio","RSL","2013","1449","226","0.7301","0.8385","-24.4938","-10.838","14.7145","0.3063","0.0374"
"Teal Bunbury","NER","2014","2621","315","0.6794","0.7571","-24.5014","-7.7782","17.2223","2.7972","0.0392"
"Chris Wondolowski","SJE","2018","2507","392","0.75","0.8125","-24.5153","-6.2539","17.966","2.5722","0.031"
"Je-Vaughn Watson","FCD","2014","2689","821","0.732","0.762","-24.5824","-2.9942","21.7287","8.9276","0.0873"
"Roland Lamah","CIN","2019","1924","371","0.7466","0.8129","-24.6028","-6.6315","18.3944","2.3617","0.0393"
"Razvan Cocis","CHI","2015","2148","968","0.8037","0.8292","-24.636","-2.545","21.5977","6.6473","0.1068"
"Diego Valeri","POR","2013","2417","762","0.752","0.7844","-24.6764","-3.2384","19.7791","7.6514","0.0633"
"Donny Toia","CHV","2014","2424","912","0.716","0.7431","-24.7237","-2.7109","21.6831","10.8599","0.1103"
"Tim Melia","SKC","2016","2645","755","0.5695","0.6023","-24.7471","-3.2778","46.341","40.3071","0.1349"
"Quincy Amarikwa","SJE","2016","1789","215","0.707","0.8222","-24.7791","-11.5252","14.6626","2.6712","0.0389"
"Landon Donovan","LAG","2013","2008","486","0.7819","0.8329","-24.8024","-5.1034","18.2221","2.3419","0.0626"
"Johan Venegas","MIN","2017","1353","335","0.7701","0.845","-25.0818","-7.4871","15.8116","2.2224","0.0467"
"Graham Zusi","SKC","2013","2563","717","0.7517","0.7867","-25.0826","-3.4983","23.0022","6.828","0.0733"
"Luke Mulholland","RSL","2015","2479","922","0.7646","0.792","-25.2627","-2.74","20.8177","9.6235","0.0963"
"Obafemi Martins","SEA","2014","2774","642","0.7991","0.8385","-25.3121","-3.9427","15.7676","3.0685","0.0534"
"Luis Gil","RSL","2014","1501","432","0.7824","0.8413","-25.4263","-5.8857","17.7756","4.4328","0.0461"
"Diego Valeri","POR","2019","2857","777","0.7941","0.827","-25.541","-3.2871","18.9789","4.9033","0.0639"
"Hernán Bernardello","MTL","2014","892","442","0.7692","0.827","-25.5483","-5.7802","24.1132","9.3199","0.1218"
"Benny Feilhaber","SKC","2015","2939","1093","0.7978","0.8212","-25.5571","-2.3382","21.6738","6.5916","0.0971"
"Gonzalo Segares","CHI","2013","3073","988","0.7308","0.7567","-25.5987","-2.591","21.7329","10.7532","0.1087"
"John Goossens","CHI","2016","1376","374","0.7326","0.8013","-25.6702","-6.8637","24.7221","5.4225","0.0451"
"Chris Wondolowski","SJE","2013","2826","603","0.7745","0.8171","-25.7133","-4.2642","16.7511","2.7007","0.0612"
"Cristian Espinoza","SJE","2019","2736","592","0.7956","0.8391","-25.7291","-4.3461","19.5048","0.4194","0.0531"
"Alvas Powell","POR","2016","2165","765","0.6562","0.6898","-25.7334","-3.3638","22.9485","11.3131","0.1102"
"Darwin Quintero","MIN","2018","2612","624","0.7356","0.7769","-25.7736","-4.1304","20.554","8.8207","0.0734"
"Atiba Harris","SJE","2014","1705","374","0.6791","0.7481","-25.7749","-6.8917","18.1095","4.4641","0.0504"
"Felipe","MTL","2014","2597","769","0.8231","0.8567","-25.8358","-3.3597","19.9565","3.4416","0.0662"
"David Villa","NYC","2018","1869","305","0.7475","0.8324","-25.8848","-8.4868","18.4714","1.82","0.0338"
"Raymon Gaddis","PHI","2013","2911","1113","0.7673","0.7906","-25.9012","-2.3272","19.4693","8.848","0.1103"
"Will Bruin","SEA","2018","1965","247","0.7166","0.8217","-25.9509","-10.5065","13.0727","0.0526","0.0244"
"Lamar Neagle","SEA","2015","2159","391","0.6931","0.7595","-25.9524","-6.6374","16.6283","5.0171","0.0349"
"Shane O'Neill","COL","2013","2370","752","0.7553","0.7899","-25.984","-3.4553","24.2642","11.4928","0.092"
"Jesús Medina","NYC","2018","2163","470","0.7957","0.8511","-26.0034","-5.5326","17.0862","1.4284","0.0389"
"Leandro Barrera","CHV","2014","2173","316","0.7278","0.8104","-26.0964","-8.2584","17.6559","3.1545","0.0366"
"Dom Dwyer","SKC","2014","2928","209","0.6938","0.8189","-26.1398","-12.5071","14.237","3.006","0.0235"
"Andrew Wenger","PHI","2014","1988","271","0.6458","0.7424","-26.193","-9.6653","16.8359","6.5915","0.0368"
"Alejandro Romero Gamarra","NYRB","2018","2577","766","0.7454","0.7798","-26.2921","-3.4324","18.8516","8.3933","0.0733"
"Bradley Wright-Phillips","NYRB","2016","2950","309","0.7249","0.8101","-26.3219","-8.5184","13.7005","1.6334","0.0321"
"Michael de Leeuw","CHI","2017","2329","421","0.7767","0.8394","-26.389","-6.2682","17.2783","0.2308","0.0388"
"Eric Avila","CHV","2013","2343","551","0.7532","0.8011","-26.4319","-4.7971","17.4252","5.9625","0.0672"
"Obafemi Martins","SEA","2013","1562","358","0.7821","0.856","-26.4364","-7.3845","16.3827","1.6254","0.0479"
"Alejandro Silva","MTL","2018","2540","666","0.7928","0.8325","-26.4702","-3.9745","18.2285","3.444","0.0627"
"Conor Casey","PHI","2014","1505","290","0.6793","0.7708","-26.5223","-9.1456","15.8895","4.2276","0.0349"
"Diego Fagundez","NER","2018","2862","457","0.7505","0.8088","-26.6091","-5.8226","20.7238","6.5615","0.0458"
"Justin Meram","CLB","2017","2733","590","0.7797","0.825","-26.7482","-4.5336","17.5515","5.413","0.0526"
"Luis Solignac","CHI","2017","2305","490","0.7898","0.8445","-26.8293","-5.4754","17.0079","-0.3473","0.042"
"Bobby Burling","CHV","2013","1814","569","0.7241","0.7714","-26.9403","-4.7347","23.665","12.7737","0.0906"
"Nigel Reo-Coker","VAN","2013","3034","1338","0.8161","0.8363","-26.9835","-2.0167","21.9309","7.1605","0.1167"
"Yamil Asad","ATL","2017","2934","862","0.7622","0.7936","-27.0673","-3.1401","19.1278","5.1143","0.0765"
"C.J. Sapong","PHI","2018","2457","389","0.6658","0.7358","-27.2367","-7.0017","15.1234","3.4639","0.0376"
"Blerim Dzemaili","MTL","2017","2074","569","0.7627","0.8108","-27.3485","-4.8064","20.1987","6.0515","0.0755"
"Luis Robles","NYRB","2013","3320","1019","0.6035","0.6305","-27.4509","-2.6939","45.6552","39.4562","0.1774"
"Kei Kamara","COL","2019","2788","454","0.7401","0.8006","-27.4722","-6.0511","14.8619","0.5915","0.063"
"Florian Valot","NYRB","2018","1233","384","0.6875","0.7599","-27.8149","-7.2435","15.5961","6.5876","0.0828"
"Andrés Romero","MTL","2014","2323","656","0.7622","0.8049","-28.0464","-4.2754","20.7823","4.8761","0.0652"
"Magnus Eriksson","SJE","2018","2670","686","0.7245","0.7656","-28.173","-4.1069","20.461","6.934","0.0621"
"Andrew Tarbell","SJE","2018","2839","889","0.6018","0.6335","-28.2074","-3.1729","46.1047","37.9311","0.1441"
"Tesho Akindele","FCD","2014","1876","320","0.7031","0.7914","-28.2393","-8.8248","15.1145","1.8285","0.0415"
"Romain Alessandrini","LAG","2017","2622","494","0.7368","0.7941","-28.3022","-5.7292","19.4436","5.9625","0.0575"
"Bakary Soumaré","CHI","2013","2068","554","0.7166","0.7678","-28.3719","-5.1213","28.8746","16.4817","0.1062"
"Bobby Boswell","HOU","2013","3043","1251","0.741","0.7637","-28.4179","-2.2716","26.6271","15.1498","0.1135"
"Paul Arriola","DCU","2019","2648","614","0.7459","0.7923","-28.4897","-4.64","16.1227","4.5328","0.0589"
"Leonardo Bertone","CIN","2019","2261","1016","0.7923","0.8204","-28.5069","-2.8058","21.5546","6.4309","0.1026"
"Ryan Johnson","POR","2013","1880","268","0.6418","0.7483","-28.5464","-10.6516","13.5999","3.138","0.0261"
"Didier Drogba","MTL","2015","940","219","0.5799","0.7104","-28.5815","-13.0509","19.9996","8.3635","0.0629"
"Jonny Steele","NYRB","2013","2829","640","0.7406","0.7853","-28.5823","-4.466","18.4857","6.0384","0.0578"
"Federico Higuaín","CLB","2017","2385","852","0.8146","0.8481","-28.5982","-3.3566","18.7823","3.8625","0.0746"
"Ricardo Clark","HOU","2014","2237","810","0.7778","0.8132","-28.6557","-3.5377","18.8506","7.4362","0.0907"
"Teal Bunbury","NER","2018","2748","319","0.6708","0.7608","-28.7098","-8.9999","15.0047","0.4777","0.0372"
"Jesús Ferreira","FCD","2019","2653","617","0.8266","0.8736","-28.9952","-4.6994","18.5211","1.6972","0.0455"
"Mario de Luna","CHV","2013","2832","917","0.7612","0.7931","-29.2592","-3.1908","23.7973","10.3208","0.1039"
"Fredy Montero","VAN","2019","2283","359","0.7242","0.8057","-29.2613","-8.1508","20.2363","6.4448","0.0349"
"Pedro Santos","CLB","2018","2345","468","0.7393","0.8021","-29.3739","-6.2765","20.6408","5.0293","0.0487"
"C.J. Sapong","PHI","2017","3025","354","0.6751","0.7584","-29.4693","-8.3247","16.7405","2.0551","0.0416"
"Michael Harrington","POR","2013","3189","1508","0.7858","0.8054","-29.4725","-1.9544","19.9488","7.5015","0.1157"
"Tyler Deric","HOU","2015","3017","958","0.4363","0.4672","-29.5664","-3.0863","56.1786","51.164","0.1583"
"Danny Hoesen","SJE","2018","2672","268","0.7127","0.8238","-29.7916","-11.1163","16.975","2.1648","0.025"
"Nemanja Nikolic","CHI","2017","3123","379","0.7836","0.8624","-29.8488","-7.8757","15.7401","-3.8229","0.029"
"Gabriel Somi","NER","2018","1113","424","0.6533","0.7238","-29.8901","-7.0496","19.2071","10.9537","0.0872"
"Dominic Oduro","CLB","2013","3013","546","0.7344","0.7893","-29.9691","-5.4888","16.8165","3.8489","0.0498"
"Tim Melia","SKC","2015","2233","712","0.4958","0.538","-30.0494","-4.2204","51.5906","46.3095","0.1682"
"Tristan Bowen","CHV","2013","1257","229","0.655","0.7863","-30.0545","-13.1243","17.9181","3.4239","0.0387"
"Mike Grella","NYRB","2016","2591","572","0.7797","0.8323","-30.0713","-5.2572","15.3228","2.8653","0.053"
"Andrew Wenger","PHI","2015","1813","416","0.613","0.6855","-30.1493","-7.2474","20.899","10.6134","0.0528"
